date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2022-01-05,2454,7170388,8393883150,1170.0,1190.0,1150.0,1175.0,10.0,6683
2022-01-06,2454,8411284,9514641165,1150.0,1155.0,1110.0,1135.0,-40.0,15403
2022-01-07,2454,8690396,9587680095,1130.0,1145.0,1090.0,1100.0,-35.0,11455
2022-01-10,2454,7452615,8071954585,1080.0,1095.0,1070.0,1095.0,-5.0,8492
2022-01-11,2454,4807940,5188806882,1090.0,1095.0,1065.0,1080.0,-15.0,7070
2022-01-12,2454,3084290,3337695090,1095.0,1095.0,1070.0,1085.0,5.0,4646
2022-01-13,2454,5091825,5575476675,1090.0,1110.0,1085.0,1100.0,15.0,4939
2022-01-14,2454,5753681,6152838075,1090.0,1090.0,1055.0,1065.0,-35.0,9562
2022-01-17,2454,5568468,6138222990,1075.0,1120.0,1070.0,1115.0,50.0,6695
2022-01-18,2454,4961195,5567673225,1110.0,1145.0,1105.0,1105.0,-10.0,7153
2022-01-19,2454,4814508,5303526290,1095.0,1120.0,1090.0,1100.0,-5.0,5568
2022-01-20,2454,5412066,5889630068,1105.0,1110.0,1070.0,1090.0,-10.0,5733
2022-01-21,2454,6033179,6440155680,1060.0,1080.0,1055.0,1070.0,-20.0,9424
2022-01-24,2454,5104728,5488571390,1060.0,1090.0,1050.0,1090.0,20.0,5903
2022-01-25,2454,4536083,4890268620,1080.0,1090.0,1070.0,1085.0,-5.0,5935
2022-01-26,2454,5220488,5645971650,1070.0,1095.0,1070.0,1075.0,-10.0,5741
2022-02-07,2454,18948207,20946255115,1130.0,1130.0,1075.0,1100.0,25.0,13780
2022-02-08,2454,9138912,10074534000,1125.0,1125.0,1090.0,1095.0,-5.0,7486
2022-02-09,2454,8215520,9159485405,1125.0,1135.0,1095.0,1130.0,35.0,7689
2022-02-10,2454,8726429,10012608825,1140.0,1165.0,1125.0,1160.0,30.0,10064
2022-02-11,2454,5058227,5841841255,1150.0,1170.0,1145.0,1150.0,-10.0,5743
2022-02-14,2454,5789679,6414222629,1120.0,1125.0,1100.0,1105.0,-45.0,9208
2022-02-15,2454,3322875,3682369260,1110.0,1120.0,1090.0,1100.0,-5.0,4898
2022-02-16,2454,2940602,3306235045,1130.0,1130.0,1115.0,1130.0,30.0,3607
2022-02-17,2454,3047582,3438647590,1130.0,1135.0,1120.0,1130.0,0.0,3424
2022-02-18,2454,2777044,3097804640,1115.0,1125.0,1105.0,1120.0,-10.0,3225
2022-02-21,2454,3249940,3659618467,1115.0,1135.0,1110.0,1130.0,10.0,3476
2022-02-22,2454,4981430,5496450079,1115.0,1120.0,1090.0,1110.0,-20.0,8351
2022-02-23,2454,3590396,3986660825,1110.0,1120.0,1100.0,1120.0,10.0,4159
2022-02-24,2454,8155250,8782736155,1095.0,1105.0,1055.0,1060.0,-60.0,16505
2022-02-25,2454,7392515,7974077740,1075.0,1095.0,1060.0,1085.0,25.0,6817
2022-03-01,2454,5544370,6135286415,1105.0,1120.0,1095.0,1100.0,15.0,5294
2022-03-02,2454,3703428,4011654075,1105.0,1105.0,1070.0,1080.0,-20.0,6111
2022-03-03,2454,3873104,4176002715,1085.0,1100.0,1065.0,1080.0,0.0,5898
2022-03-04,2454,6621209,6882300910,1060.0,1060.0,1025.0,1025.0,-55.0,18674
2022-03-07,2454,11348964,11098687132,985.0,995.0,970.0,972.0,-53.0,30951
2022-03-08,2454,7471419,7211402691,945.0,986.0,943.0,963.0,-9.0,15846
2022-03-09,2454,6282516,6076784325,971.0,976.0,956.0,966.0,3.0,11151
2022-03-10,2454,5992358,5969643645,990.0,1005.0,982.0,995.0,29.0,9214
2022-03-11,2454,6396559,6227011456,1000.0,1000.0,961.0,963.0,-32.0,20824
2022-03-14,2454,8927797,8461181196,973.0,975.0,934.0,944.0,-19.0,21155
2022-03-15,2454,10994846,10002479174,933.0,935.0,901.0,904.0,-40.0,32824
2022-03-16,2454,7790859,7077881282,930.0,931.0,900.0,907.0,3.0,13640
2022-03-17,2454,9926344,9548022910,951.0,978.0,949.0,968.0,61.0,15593
2022-03-18,2454,7194385,6938262300,971.0,974.0,955.0,969.0,1.0,8572
2022-03-21,2454,4146781,4067311946,985.0,985.0,977.0,978.0,9.0,6731
2022-03-22,2454,3993632,3884612543,971.0,980.0,967.0,975.0,-3.0,6676
2022-03-23,2454,4955261,4878211645,988.0,995.0,976.0,977.0,2.0,7078
2022-03-24,2454,4765504,4629338454,978.0,978.0,967.0,972.0,-5.0,6567
2022-03-25,2454,5031201,4883542317,975.0,976.0,965.0,971.0,-1.0,6097
2022-03-28,2454,2814908,2685291726,950.0,964.0,946.0,964.0,-7.0,10517
2022-03-29,2454,14174826,13095920655,931.0,951.0,903.0,912.0,-52.0,54087
2022-03-30,2454,11786348,10751298361,912.0,923.0,903.0,915.0,3.0,26957
2022-03-31,2454,8830610,8016666212,900.0,919.0,900.0,905.0,-10.0,19821
2022-04-01,2454,11812480,10627369757,900.0,904.0,893.0,900.0,-5.0,25507
2022-04-06,2454,14330964,12466721425,858.0,883.0,855.0,882.0,-18.0,33829
2022-04-07,2454,19182221,16510631995,858.0,872.0,850.0,850.0,-32.0,47806
2022-04-08,2454,14333839,12088289411,851.0,859.0,834.0,840.0,-10.0,41837
2022-04-11,2454,6422208,5377624527,839.0,847.0,832.0,836.0,-4.0,17372
2022-04-12,2454,8125095,6823947154,840.0,848.0,830.0,842.0,6.0,14765
2022-04-13,2454,10355160,9006590467,849.0,882.0,847.0,880.0,38.0,16334
2022-04-14,2454,6810310,5891990227,874.0,874.0,861.0,861.0,-19.0,14411
2022-04-15,2454,7666989,6447149105,851.0,852.0,831.0,832.0,-29.0,28913
2022-04-18,2454,4094460,3422814997,827.0,844.0,827.0,833.0,1.0,8310
2022-04-19,2454,6379783,5422143761,855.0,862.0,838.0,838.0,5.0,11511
2022-04-20,2454,5567216,4734430752,847.0,856.0,841.0,856.0,18.0,7792
2022-04-21,2454,5096585,4409481336,854.0,872.0,850.0,868.0,12.0,7831
2022-04-22,2454,6109863,5198351912,848.0,857.0,846.0,854.0,-14.0,12225
2022-04-25,2454,6665153,5558320674,833.0,838.0,831.0,837.0,-17.0,12812
2022-04-26,2454,7337645,6094172080,833.0,837.0,825.0,833.0,-4.0,16120
2022-04-27,2454,8869795,7165112326,806.0,816.0,797.0,808.0,-25.0,22977
2022-04-28,2454,13045549,10877852085,835.0,853.0,821.0,828.0,20.0,17016
2022-04-29,2454,6766620,5666868147,850.0,850.0,830.0,830.0,2.0,11125
2022-05-03,2454,8551333,6986257572,830.0,833.0,808.0,820.0,-10.0,15008
2022-05-04,2454,3612614,2996209538,829.0,835.0,825.0,829.0,9.0,5483
2022-05-05,2454,7049410,5942495082,843.0,848.0,837.0,841.0,12.0,7303
2022-05-06,2454,5758127,4732740532,809.0,834.0,808.0,834.0,-7.0,9838
2022-05-09,2454,3222122,2636025658,821.0,827.0,813.0,813.0,-21.0,10985
2022-05-10,2454,6325340,5136326100,801.0,824.0,801.0,820.0,7.0,11252
2022-05-11,2454,3922273,3231229998,814.0,831.0,813.0,829.0,9.0,5409
2022-05-12,2454,4176731,3450498187,828.0,835.0,820.0,820.0,-9.0,7573
2022-05-13,2454,4717939,3957879772,831.0,845.0,828.0,843.0,23.0,8098
2022-05-16,2454,5271200,4426095858,849.0,858.0,825.0,825.0,-18.0,9742
2022-05-17,2454,4072755,3424398030,838.0,847.0,830.0,841.0,16.0,5569
2022-05-18,2454,5519119,4697334265,854.0,855.0,845.0,855.0,14.0,7388
2022-05-19,2454,5322227,4473161556,839.0,847.0,835.0,845.0,-10.0,6957
2022-05-20,2454,3553014,2997531781,841.0,850.0,836.0,846.0,1.0,6740
2022-05-23,2454,3264401,2775119698,854.0,857.0,843.0,843.0,-3.0,5669
2022-05-24,2454,2984755,2499343055,848.0,848.0,830.0,830.0,-13.0,6755
2022-05-25,2454,3361816,2821221160,833.0,848.0,826.0,843.0,13.0,4640
2022-05-26,2454,3510535,2940492421,849.0,849.0,832.0,833.0,-10.0,7479
2022-05-27,2454,3370246,2857928299,842.0,852.0,838.0,851.0,18.0,5581
2022-05-30,2454,5414530,4717690406,865.0,878.0,864.0,878.0,27.0,11313
2022-05-31,2454,10757306,9606861348,876.0,905.0,867.0,905.0,27.0,13412
2022-06-01,2454,5422330,4907376308,903.0,912.0,896.0,905.0,0.0,9874
2022-06-02,2454,3955773,3562860728,899.0,906.0,897.0,898.0,-7.0,6072
2022-06-06,2454,5946507,5367688643,896.0,912.0,890.0,905.0,7.0,8267
2022-06-07,2454,5947743,5324460195,900.0,901.0,890.0,890.0,-15.0,10678
2022-06-08,2454,10728702,9919121129,903.0,933.0,900.0,930.0,40.0,16796
2022-06-09,2454,5984203,5552191495,927.0,935.0,920.0,924.0,-6.0,10133
2022-06-10,2454,5318503,4931943552,915.0,934.0,914.0,930.0,6.0,7921
2022-06-13,2454,9022930,8081190065,902.0,907.0,885.0,887.0,-43.0,20231
2022-06-14,2454,6584136,5750598076,870.0,882.0,866.0,880.0,-7.0,13736
2022-06-15,2454,5067404,4474935208,880.0,893.0,878.0,884.0,4.0,6841
2022-06-16,2454,5021856,4468917292,906.0,908.0,869.0,873.0,-11.0,8871
2022-06-17,2454,13752224,11548911969,847.0,856.0,831.0,831.0,-42.0,27262
2022-06-20,2454,7147473,6012756393,838.0,852.0,832.0,840.0,9.0,8695
2022-06-21,2454,7646638,6568149782,861.0,868.0,847.0,868.0,28.0,8042
2022-06-22,2454,15085390,12425155424,848.0,852.0,805.0,807.0,-61.0,32343
2022-06-23,2454,32333439,22732535908,731.0,740.0,679.0,689.0,0.0,62753
2022-06-24,2454,15415332,10509979531,682.0,696.0,669.0,670.0,-19.0,29549
2022-06-27,2454,13100554,8977848998,685.0,695.0,678.0,678.0,8.0,14594
2022-06-28,2454,16972052,11115478619,670.0,678.0,646.0,651.0,-27.0,28249
2022-06-29,2454,14778786,9747634341,644.0,668.0,640.0,661.0,10.0,16246
2022-06-30,2454,10036830,6557748075,655.0,662.0,647.0,651.0,-10.0,15408
2022-07-01,2454,10444271,6562692799,652.0,655.0,610.0,612.0,-39.0,29811
2022-07-04,2454,9444092,5799381785,609.0,623.0,606.0,611.0,-1.0,11938
2022-07-05,2454,9082053,5555086686,624.0,630.0,597.0,615.0,4.0,15427
2022-07-06,2454,7751766,4726523306,617.0,619.0,603.0,605.0,-10.0,12374
2022-07-07,2454,8855162,5551468106,612.0,638.0,606.0,636.0,31.0,11438
2022-07-08,2454,9192119,5976764826,650.0,657.0,642.0,651.0,15.0,16890
2022-07-11,2454,5167336,3314636508,655.0,656.0,635.0,637.0,-14.0,12095
2022-07-12,2454,7529559,4639207645,628.0,629.0,608.0,614.0,-23.0,10886
2022-07-13,2454,6699944,4287447149,650.0,652.0,631.0,634.0,20.0,11217
2022-07-14,2454,5577460,3590444662,629.0,652.0,625.0,646.0,12.0,8116
2022-07-15,2454,7813312,5052960465,646.0,652.0,638.0,648.0,2.0,13389
2022-07-18,2454,7954940,5280617788,652.0,673.0,650.0,661.0,13.0,9954
2022-07-19,2454,4731512,3132930395,658.0,667.0,655.0,662.0,1.0,11438
2022-07-20,2454,8248076,5595574765,680.0,687.0,667.0,671.0,9.0,10657
2022-07-21,2454,12111113,8488282401,681.0,716.0,678.0,716.0,45.0,17765
2022-07-22,2454,8431314,5978930945,718.0,721.0,701.0,705.0,-11.0,13524
2022-07-25,2454,6110219,4223766558,695.0,698.0,687.0,688.0,-17.0,9838
2022-07-26,2454,5427846,3701689388,679.0,696.0,675.0,681.0,-7.0,8674
2022-07-27,2454,6722762,4488695451,661.0,677.0,660.0,677.0,-4.0,10404
2022-07-28,2454,4804152,3290719574,693.0,693.0,678.0,682.0,5.0,6467
2022-07-29,2454,7074682,4872385537,690.0,702.0,676.0,683.0,1.0,9012
2022-08-01,2454,6498892,4472860515,684.0,696.0,674.0,694.0,11.0,7550
2022-08-02,2454,6232318,4222708403,679.0,690.0,672.0,683.0,-11.0,9906
2022-08-03,2454,3594609,2460950569,685.0,689.0,678.0,686.0,3.0,4366
2022-08-04,2454,3502217,2400403315,689.0,692.0,680.0,684.0,-2.0,4765
2022-08-05,2454,7340789,5219518437,700.0,717.0,698.0,717.0,33.0,12241
2022-08-08,2454,5124852,3649872758,713.0,720.0,706.0,709.0,-8.0,6351
2022-08-09,2454,5387167,3754373108,702.0,706.0,690.0,694.0,-15.0,9829
2022-08-10,2454,6662101,4484571966,677.0,680.0,668.0,668.0,-26.0,17814
2022-08-11,2454,9463374,6325345090,670.0,676.0,663.0,670.0,2.0,14321
2022-08-12,2454,4506950,3060275976,674.0,684.0,670.0,684.0,14.0,6233
2022-08-15,2454,5002381,3506716189,688.0,709.0,686.0,706.0,22.0,8815
2022-08-16,2454,5593958,3974041901,709.0,717.0,705.0,706.0,0.0,7766
2022-08-17,2454,4721071,3320164382,707.0,711.0,699.0,703.0,-3.0,6859
2022-08-18,2454,4254484,2971144776,702.0,705.0,691.0,702.0,-1.0,6460
2022-08-19,2454,4994714,3478798083,701.0,701.0,693.0,693.0,-9.0,7440
2022-08-22,2454,5870198,3973404879,682.0,683.0,672.0,672.0,-21.0,15594
2022-08-23,2454,3574827,2407108308,668.0,679.0,665.0,676.0,4.0,4946
2022-08-24,2454,4170803,2803517395,680.0,683.0,667.0,667.0,-9.0,7093
2022-08-25,2454,3040907,2041802169,670.0,677.0,666.0,670.0,3.0,4646
2022-08-26,2454,3037313,2070387424,679.0,687.0,675.0,678.0,8.0,4711
2022-08-29,2454,4913425,3215400550,657.0,659.0,651.0,653.0,-25.0,13480
2022-08-30,2454,4614677,3015642116,653.0,660.0,648.0,657.0,4.0,7434
2022-08-31,2454,4275779,2838527637,655.0,671.0,652.0,667.0,10.0,4903
2022-09-01,2454,7390933,4814941577,655.0,661.0,643.0,648.0,-19.0,16299
2022-09-02,2454,10901940,6885087505,640.0,645.0,620.0,620.0,-28.0,28323
2022-09-05,2454,5910336,3716454019,616.0,637.0,616.0,631.0,11.0,7528
2022-09-06,2454,4176482,2636271162,633.0,636.0,627.0,629.0,-2.0,5094
2022-09-07,2454,5355654,3307014339,620.0,625.0,609.0,619.0,-10.0,10027
2022-09-08,2454,3442261,2141104520,622.0,626.0,617.0,623.0,4.0,5104
2022-09-12,2454,5127405,3244893742,634.0,642.0,626.0,627.0,4.0,7154
2022-09-13,2454,4689244,2948386712,631.0,636.0,625.0,626.0,-1.0,7183
2022-09-14,2454,6259768,3827891515,603.0,617.0,602.0,615.0,-11.0,10142
2022-09-15,2454,3853962,2373197309,611.0,620.0,611.0,616.0,1.0,6490
2022-09-16,2454,8391808,5065647703,607.0,611.0,600.0,600.0,-16.0,17740
2022-09-19,2454,4322884,2617168057,606.0,611.0,601.0,604.0,4.0,5916
2022-09-20,2454,3254305,1972905814,607.0,611.0,603.0,605.0,1.0,4313
2022-09-21,2454,4364075,2645701239,610.0,610.0,601.0,605.0,0.0,5915
2022-09-22,2454,5723804,3391233925,598.0,600.0,587.0,591.0,-14.0,12780
2022-09-23,2454,4343315,2536553260,591.0,594.0,580.0,580.0,-11.0,12203
2022-09-26,2454,5278826,3010560602,573.0,576.0,564.0,569.0,-11.0,12527
2022-09-27,2454,4472787,2544556730,571.0,574.0,563.0,568.0,-1.0,6226
2022-09-28,2454,7440529,4142357736,572.0,576.0,545.0,545.0,-23.0,14559
2022-09-29,2454,8115892,4468973424,558.0,563.0,540.0,543.0,-2.0,9434
2022-09-30,2454,5860219,3187075770,536.0,554.0,533.0,551.0,8.0,7393
2022-10-03,2454,3271406,1795428707,543.0,556.0,541.0,548.0,-3.0,5224
2022-10-04,2454,4517792,2567702944,564.0,573.0,564.0,573.0,25.0,6655
2022-10-05,2454,9728323,5836284535,596.0,608.0,592.0,599.0,26.0,12235
2022-10-06,2454,7405325,4377251228,603.0,604.0,585.0,587.0,-12.0,8362
2022-10-07,2454,6707924,3825743283,581.0,582.0,564.0,566.0,-21.0,10266
2022-10-11,2454,8122275,4503449251,546.0,565.0,541.0,553.0,-13.0,9540
2022-10-12,2454,6851051,3765707696,557.0,557.0,541.0,549.0,-4.0,7869
2022-10-13,2454,7943988,4333873285,550.0,554.0,538.0,544.0,-5.0,7710
2022-10-14,2454,9366120,5394386932,562.0,588.0,559.0,585.0,41.0,11763
2022-10-17,2454,6597059,3775192174,568.0,580.0,565.0,578.0,-7.0,7788
2022-10-18,2454,6538834,3820470278,593.0,595.0,576.0,588.0,10.0,6624
2022-10-19,2454,5894955,3439414613,585.0,591.0,577.0,577.0,-11.0,6208
2022-10-20,2454,9114239,5158345617,566.0,570.0,558.0,570.0,-7.0,7727
2022-10-21,2454,5295651,3028567765,567.0,579.0,565.0,567.0,-3.0,4976
2022-10-24,2454,6109417,3610058482,587.0,596.0,585.0,588.0,21.0,7129
2022-10-25,2454,6720783,3853493127,591.0,592.0,563.0,563.0,-25.0,10531
2022-10-26,2454,6569981,3773328804,569.0,582.0,565.0,579.0,16.0,6548
2022-10-27,2454,6098740,3582669309,589.0,592.0,583.0,589.0,10.0,5980
2022-10-28,2454,6162964,3517928193,582.0,585.0,564.0,565.0,-24.0,10637
2022-10-31,2454,17458521,10338378870,585.0,604.0,576.0,590.0,25.0,16012
2022-11-01,2454,8454173,5066185885,592.0,604.0,590.0,599.0,9.0,8540
2022-11-02,2454,6841497,4109052853,595.0,607.0,593.0,599.0,0.0,7254
2022-11-03,2454,6419381,3821968691,587.0,602.0,587.0,600.0,1.0,6193
2022-11-04,2454,4423954,2623880755,600.0,600.0,586.0,597.0,-3.0,5275
2022-11-07,2454,8262942,5078432629,608.0,623.0,601.0,620.0,23.0,11008
2022-11-08,2454,7912180,4935202620,632.0,632.0,616.0,620.0,0.0,8359
2022-11-09,2454,12934955,8338402107,628.0,656.0,626.0,650.0,30.0,17037
2022-11-10,2454,7376979,4821749086,648.0,660.0,641.0,660.0,10.0,9603
2022-11-11,2454,17001177,11806758817,698.0,700.0,680.0,700.0,40.0,22148
2022-11-14,2454,9849795,6905143390,705.0,710.0,694.0,697.0,-3.0,11187
2022-11-15,2454,13979872,10096572609,704.0,735.0,700.0,722.0,25.0,18790
2022-11-16,2454,10399350,7582172184,732.0,738.0,719.0,729.0,7.0,14354
2022-11-17,2454,6928331,5027403190,740.0,740.0,716.0,725.0,-4.0,9279
2022-11-18,2454,5558511,4040977105,732.0,742.0,716.0,722.0,-3.0,9509
2022-11-21,2454,4436545,3176325869,716.0,722.0,709.0,720.0,-2.0,6032
2022-11-22,2454,6289730,4468309323,707.0,715.0,703.0,713.0,-7.0,7509
2022-11-23,2454,3202235,2280951283,722.0,722.0,705.0,705.0,-8.0,4506
2022-11-24,2454,7750672,5637591387,715.0,736.0,711.0,728.0,23.0,10547
2022-11-25,2454,5847844,4263799460,729.0,736.0,723.0,727.0,-1.0,6457
2022-11-28,2454,5606289,3978283881,703.0,719.0,703.0,703.0,-24.0,9685
2022-11-29,2454,5160799,3656689639,695.0,718.0,695.0,713.0,10.0,6712
2022-11-30,2454,9728516,7115518294,714.0,738.0,711.0,733.0,20.0,10675
2022-12-01,2454,6932733,5181123495,750.0,756.0,738.0,741.0,8.0,9553
2022-12-02,2454,4119211,3047112302,730.0,748.0,730.0,739.0,-2.0,5244
2022-12-05,2454,4535657,3388070615,739.0,755.0,739.0,739.0,0.0,6450
2022-12-06,2454,5041043,3674154553,739.0,744.0,720.0,725.0,-14.0,7955
2022-12-07,2454,5325977,3830890858,717.0,728.0,713.0,716.0,-9.0,6311
2022-12-08,2454,4204451,2987804378,724.0,725.0,705.0,705.0,-11.0,7685
2022-12-09,2454,4613417,3331419350,714.0,729.0,711.0,729.0,24.0,5915
2022-12-12,2454,5234621,3724605627,715.0,716.0,705.0,712.0,-17.0,7310
2022-12-13,2454,6051369,4324084063,717.0,722.0,708.0,709.0,-3.0,5144
2022-12-14,2454,4980611,3578510558,717.0,724.0,714.0,718.0,9.0,4611
2022-12-15,2454,14093519,9739391587,703.0,706.0,681.0,681.0,-37.0,28944
2022-12-16,2454,13076649,8595271153,653.0,665.0,651.0,660.0,-21.0,22055
2022-12-19,2454,6975640,4578728304,650.0,662.0,650.0,656.0,-4.0,7639
2022-12-20,2454,6420511,4179355420,650.0,660.0,646.0,646.0,-10.0,9498
2022-12-21,2454,6274754,4106021894,649.0,661.0,646.0,654.0,8.0,5411
2022-12-22,2454,4093339,2714084932,665.0,668.0,661.0,661.0,7.0,4587
2022-12-23,2454,2430760,1593195003,651.0,661.0,648.0,660.0,-1.0,4030
2022-12-26,2454,1515532,990014478,661.0,661.0,651.0,651.0,-9.0,3725
2022-12-27,2454,1969029,1296438262,654.0,664.0,653.0,656.0,5.0,3432
2022-12-28,2454,9053565,5733731251,649.0,649.0,621.0,638.0,-18.0,18647
2022-12-29,2454,3690707,2318312241,630.0,631.0,623.0,629.0,-9.0,6059
2022-12-30,2454,2648733,1667920438,635.0,640.0,625.0,625.0,-4.0,3868
2023-01-03,2454,4509288,2862420546,623.0,645.0,621.0,644.0,19.0,5310
2023-01-04,2454,3081086,1968829054,639.0,644.0,635.0,636.0,-8.0,4230
2023-01-05,2454,5429497,3435081194,638.0,641.0,625.0,631.0,-5.0,7914
2023-01-06,2454,7951964,5180362150,634.0,660.0,634.0,660.0,29.0,9860
2023-01-09,2454,7084736,4751028441,671.0,675.0,665.0,675.0,15.0,8817
2023-01-10,2454,8836356,6105714415,684.0,696.0,681.0,694.0,19.0,12069
2023-01-11,2454,7050840,4954597477,700.0,707.0,694.0,707.0,13.0,11082
2023-01-12,2454,6557029,4682287784,710.0,720.0,708.0,715.0,8.0,10182
2023-01-13,2454,7897961,5560195350,722.0,726.0,691.0,694.0,-21.0,11086
2023-01-16,2454,5310041,3750923858,707.0,712.0,701.0,704.0,10.0,7180
2023-01-17,2454,4750714,3313462885,706.0,709.0,693.0,693.0,-11.0,6120
2023-01-30,2454,18980506,13790479800,734.0,739.0,709.0,739.0,46.0,17959
2023-01-31,2454,13095953,9576987866,734.0,752.0,716.0,718.0,-21.0,13372
2023-02-01,2454,5815887,4200815801,724.0,728.0,718.0,724.0,6.0,6472
2023-02-02,2454,11416420,8528075777,747.0,753.0,737.0,747.0,23.0,13378
2023-02-03,2454,6601968,4944315922,742.0,753.0,741.0,751.0,4.0,9821
2023-02-06,2454,7693098,5688901183,745.0,749.0,730.0,731.0,-20.0,11360
2023-02-07,2454,7367549,5311698169,739.0,739.0,716.0,717.0,-14.0,11225
2023-02-08,2454,7991431,5916772668,726.0,747.0,725.0,744.0,27.0,10390
2023-02-09,2454,4016255,2989612567,740.0,749.0,736.0,749.0,5.0,5237
2023-02-10,2454,3235750,2403001389,749.0,749.0,739.0,740.0,-9.0,5088
2023-02-13,2454,4171947,3045507641,735.0,737.0,726.0,731.0,-9.0,6401
2023-02-14,2454,3487039,2564692740,737.0,742.0,731.0,732.0,1.0,4800
2023-02-15,2454,6977304,4988019068,730.0,730.0,708.0,710.0,-22.0,16412
2023-02-16,2454,5178561,3694202826,716.0,718.0,706.0,711.0,1.0,6729
2023-02-17,2454,3610451,2594173860,708.0,723.0,707.0,723.0,12.0,5088
2023-02-20,2454,2619587,1906206540,725.0,732.0,719.0,726.0,3.0,4338
2023-02-21,2454,2746079,1998529680,728.0,734.0,724.0,725.0,-1.0,4237
2023-02-22,2454,4610941,3302548740,718.0,722.0,713.0,713.0,-12.0,7121
2023-02-23,2454,8227452,6079143664,724.0,745.0,722.0,745.0,32.0,11541
2023-02-24,2454,8209174,6028811080,751.0,752.0,723.0,723.0,-22.0,9480
2023-03-01,2454,16624548,12828468206,737.0,795.0,731.0,791.0,68.0,26563
2023-03-02,2454,9729803,7592031747,790.0,790.0,773.0,775.0,-16.0,14995
2023-03-03,2454,6642734,5163568412,778.0,789.0,771.0,775.0,0.0,10379
2023-03-06,2454,7685453,6049105130,785.0,795.0,777.0,784.0,9.0,10868
2023-03-07,2454,5202228,4091966772,789.0,790.0,783.0,788.0,4.0,6190
2023-03-08,2454,8741223,6729680891,782.0,784.0,765.0,768.0,-20.0,17818
2023-03-09,2454,5335712,4110500928,769.0,775.0,767.0,767.0,-1.0,6909
2023-03-10,2454,6008380,4545088178,759.0,761.0,753.0,756.0,-11.0,12293
2023-03-13,2454,5327065,4021022474,756.0,764.0,743.0,764.0,8.0,7981
2023-03-14,2454,6588044,5002423313,749.0,768.0,749.0,761.0,-3.0,7536
2023-03-15,2454,5292738,4047409136,766.0,773.0,757.0,758.0,-3.0,6729
2023-03-16,2454,6000004,4541544083,751.0,765.0,748.0,756.0,-2.0,6801
2023-03-17,2454,6841068,5280283889,770.0,777.0,766.0,773.0,17.0,7653
2023-03-20,2454,5321040,4114477130,773.0,780.0,768.0,770.0,-3.0,6578
2023-03-21,2454,5445430,4185541006,776.0,779.0,763.0,771.0,1.0,6733
2023-03-22,2454,5659553,4417944470,777.0,785.0,776.0,781.0,10.0,7836
2023-03-23,2454,4865131,3834404560,780.0,794.0,778.0,793.0,12.0,7970
2023-03-24,2454,4406461,3479100049,790.0,794.0,785.0,790.0,-3.0,6748
2023-03-27,2454,3071593,2403206571,789.0,790.0,779.0,780.0,-10.0,5435
2023-03-28,2454,4137411,3191025633,775.0,780.0,766.0,766.0,-14.0,9013
2023-03-29,2454,2981780,2296524417,774.0,775.0,765.0,773.0,7.0,4682
2023-03-30,2454,3614487,2815573656,780.0,783.0,775.0,778.0,5.0,4424
2023-03-31,2454,4496209,3534422715,778.0,789.0,778.0,787.0,9.0,5547
2023-04-06,2454,9301246,7072674882,774.0,777.0,751.0,753.0,-34.0,24999
2023-04-07,2454,4618526,3458532925,749.0,752.0,743.0,749.0,-4.0,10303
2023-04-10,2454,5956250,4420784503,748.0,750.0,739.0,742.0,-7.0,13212
2023-04-11,2454,4665168,3511077889,743.0,759.0,743.0,756.0,14.0,7064
2023-04-12,2454,4555491,3441964064,756.0,760.0,752.0,758.0,2.0,5006
2023-04-13,2454,5815842,4381121212,759.0,760.0,749.0,750.0,-8.0,7854
2023-04-14,2454,5990292,4503878440,754.0,758.0,746.0,748.0,-2.0,6423
2023-04-17,2454,14840026,10464098539,705.0,710.0,694.0,709.0,-39.0,34048
2023-04-18,2454,15093599,10480918174,702.0,703.0,685.0,688.0,-21.0,49991
2023-04-19,2454,11632986,7903417920,682.0,685.0,675.0,675.0,-13.0,25595
2023-04-20,2454,10238247,6891358128,661.0,684.0,661.0,673.0,-2.0,19824
2023-04-21,2454,5480008,3676148049,676.0,679.0,665.0,665.0,-8.0,19297
2023-04-24,2454,4802301,3242393639,663.0,681.0,663.0,676.0,11.0,8818
2023-04-25,2454,9007698,5930130933,678.0,678.0,650.0,650.0,-26.0,31984
2023-04-26,2454,7417677,4777149807,641.0,652.0,638.0,649.0,-1.0,16794
2023-04-27,2454,4770671,3152624789,654.0,667.0,653.0,662.0,13.0,9753
2023-04-28,2454,6790242,4529918972,668.0,674.0,663.0,665.0,3.0,10301
2023-05-02,2454,6448130,4302882149,654.0,673.0,654.0,671.0,6.0,9035
2023-05-03,2454,6817126,4611339378,674.0,680.0,668.0,680.0,9.0,8651
2023-05-04,2454,5752312,3851938881,674.0,674.0,666.0,668.0,-12.0,10808
2023-05-05,2454,3271540,2208574724,675.0,678.0,672.0,675.0,7.0,5551
2023-05-08,2454,3131678,2124964499,681.0,684.0,674.0,675.0,0.0,5877
2023-05-09,2454,2224247,1506233758,681.0,681.0,674.0,677.0,2.0,4243
2023-05-10,2454,3945608,2638535063,677.0,677.0,666.0,668.0,-9.0,9567
2023-05-11,2454,3193160,2137741368,666.0,674.0,664.0,668.0,0.0,5049
2023-05-12,2454,5310815,3550676106,673.0,676.0,661.0,673.0,5.0,8930
